UnitNumber,Time,Setting1,Setting2,Setting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Class
61,141,-0.0025,0.0004,100,518.67,642.5,1587.49,1404.87,14.62,21.61,553.33,2388.15,9062.22,1.3,47.57,521.39,2388.08,8138.44,8.4425,0.03,393,2388,100,38.89,23.2607,1
61,142,0.0001,0.0004,100,518.67,642.85,1590.69,1407.85,14.62,21.61,553.44,2388.14,9051.08,1.3,47.6,522.02,2388.1,8125.6,8.4312,0.03,391,2388,100,38.69,23.3209,1
61,143,-0.0015,-0.0003,100,518.67,642.43,1593.67,1409.01,14.62,21.61,552.84,2388.12,9053.95,1.3,47.7,520.59,2388.07,8137.11,8.4455,0.03,393,2388,100,38.94,23.3478,1
61,144,-0.0018,-0.0005,100,518.67,642.58,1588.43,1414.42,14.62,21.61,553.64,2388.15,9045.64,1.3,47.51,521.91,2388.06,8132.72,8.4544,0.03,392,2388,100,38.65,23.3413,1
61,145,0,-0.0002,100,518.67,642.45,1597.18,1415.04,14.62,21.61,553.59,2388.11,9052.42,1.3,47.64,520.91,2388.13,8131.89,8.4111,0.03,393,2388,100,38.74,23.294,1
61,146,-0.0036,-0.0001,100,518.67,642.53,1589.26,1408.49,14.62,21.61,553.81,2388.14,9059.52,1.3,47.56,521.53,2388.09,8135.62,8.4072,0.03,392,2388,100,38.77,23.2152,1
61,147,-0.0017,-0.0002,100,518.67,643.1,1594.81,1409.27,14.62,21.61,553.28,2388.12,9055.66,1.3,47.52,521.49,2388.12,8137.62,8.4345,0.03,391,2388,100,38.87,23.2855,1
61,148,-0.0007,0.0002,100,518.67,642.86,1592.12,1406.07,14.62,21.61,552.8,2388.1,9046.08,1.3,47.74,520.79,2388.14,8133.51,8.4674,0.03,392,2388,100,38.79,23.279,1
61,149,-0.0027,0.0003,100,518.67,643.05,1582.65,1420.79,14.62,21.61,553.29,2388.09,9049.53,1.3,47.62,521.51,2388.08,8128.39,8.4577,0.03,393,2388,100,38.67,23.2531,1
61,150,0.0028,0.0004,100,518.67,642.94,1598.53,1415.22,14.62,21.61,552.49,2388.08,9056.41,1.3,47.64,520.9,2388.12,8132.81,8.4621,0.03,392,2388,100,38.65,23.1929,1
61,151,-0.0008,-0.0001,100,518.67,642.88,1595.61,1402.92,14.62,21.61,553.62,2388.15,9051.67,1.3,47.66,521.57,2388.11,8135.52,8.4295,0.03,393,2388,100,38.83,23.2362,1
61,152,-0.0018,-0.0001,100,518.67,642.62,1592.97,1411.75,14.62,21.61,553.27,2388.19,9051.3,1.3,47.75,520.78,2388.11,8129.26,8.4453,0.03,394,2388,100,38.66,23.2097,1
61,153,0.0033,-0.0005,100,518.67,642.38,1584.55,1412.92,14.62,21.61,553.78,2388.18,9052.16,1.3,47.47,520.77,2388.17,8128.56,8.5074,0.03,393,2388,100,38.75,23.3532,1
61,154,-0.0013,0.0003,100,518.67,643.68,1592.9,1413.98,14.62,21.61,552.81,2388.17,9049.59,1.3,47.64,521.38,2388.2,8135.42,8.4393,0.03,394,2388,100,38.77,23.3135,1
61,155,0.0009,-0.0001,100,518.67,642.72,1597.17,1411.1,14.62,21.61,552.58,2388.08,9050.47,1.3,47.62,521.02,2388.17,8128.72,8.4733,0.03,393,2388,100,38.72,23.1678,0
61,156,-0.0013,0.0001,100,518.67,642.85,1599.96,1414.85,14.62,21.61,552.4,2388.1,9049.66,1.3,47.84,520.86,2388.13,8126.22,8.4336,0.03,395,2388,100,38.93,23.2228,0
61,157,0.0001,-0.0003,100,518.67,642.9,1592.84,1408.91,14.62,21.61,551.73,2388.14,9053.1,1.3,47.63,520.34,2388.23,8127.21,8.4633,0.03,395,2388,100,38.69,23.1621,0
61,158,-0.001,-0.0001,100,518.67,642.99,1590.46,1410.7,14.62,21.61,552.91,2388.16,9048.46,1.3,47.52,520.5,2388.09,8131.09,8.4536,0.03,394,2388,100,38.87,23.1819,0
61,159,0.0004,-0.0004,100,518.67,642.73,1593.46,1412.19,14.62,21.61,552.53,2388.19,9047.98,1.3,47.84,521.23,2388.16,8127.94,8.4958,0.03,394,2388,100,38.53,23.121,0
61,160,-0.0008,0.0001,100,518.67,642.79,1593.67,1412.2,14.62,21.61,552.36,2388.13,9046.52,1.3,47.74,520.17,2388.22,8125.52,8.4714,0.03,393,2388,100,38.73,23.2185,0
61,161,-0.0001,-0.0005,100,518.67,642.44,1595.51,1420.18,14.62,21.61,552.29,2388.18,9049.07,1.3,47.78,520.83,2388.17,8126.64,8.4614,0.03,394,2388,100,38.66,23.2307,0
61,162,-0.0004,0.0004,100,518.67,643,1588.71,1408.61,14.62,21.61,552.79,2388.18,9049.9,1.3,47.71,520.78,2388.17,8126.22,8.453,0.03,395,2388,100,38.81,23.1875,0
61,163,-0.0015,-0.0004,100,518.67,642.88,1603.46,1414.8,14.62,21.61,552.5,2388.12,9054.77,1.3,47.72,520.74,2388.18,8128.85,8.473,0.03,395,2388,100,38.55,23.2401,0
61,164,-0.0009,-0.0003,100,518.67,642.63,1595.29,1418.16,14.62,21.61,552.18,2388.18,9045.26,1.3,47.73,520.48,2388.21,8123.76,8.4917,0.03,394,2388,100,38.56,23.1946,0
61,165,-0.0042,-0.0003,100,518.67,643.41,1592.72,1424.72,14.62,21.61,551.71,2388.2,9045.8,1.3,47.96,520.77,2388.16,8123.38,8.4988,0.03,396,2388,100,38.56,23.2553,0
61,166,0.0007,0.0003,100,518.67,643.19,1588.26,1417.55,14.62,21.61,552.32,2388.18,9043.71,1.3,47.87,520.72,2388.23,8123.5,8.4349,0.03,394,2388,100,38.5,23.1544,0
61,167,0.0008,-0.0002,100,518.67,642.91,1598.37,1420.92,14.62,21.61,552.45,2388.23,9039.3,1.3,47.73,520.42,2388.26,8120.2,8.4654,0.03,395,2388,100,38.71,23.2732,0
61,168,0.0034,0.0001,100,518.67,643.16,1596.01,1421.04,14.62,21.61,552.31,2388.22,9044.53,1.3,48,520.98,2388.18,8122.82,8.4966,0.03,394,2388,100,38.61,23.3654,0
61,169,-0.0015,0,100,518.67,642.98,1597.45,1415.84,14.62,21.61,551.96,2388.2,9047.95,1.3,47.89,520.3,2388.24,8119.22,8.4752,0.03,397,2388,100,38.7,23.2252,0
61,170,0.0015,-0.0005,100,518.67,643.34,1594.38,1420.64,14.62,21.61,552.61,2388.24,9050.07,1.3,47.62,520.71,2388.2,8128.83,8.4989,0.03,397,2388,100,38.72,23.0212,0
61,171,0,-0.0003,100,518.67,643.46,1596.99,1422.42,14.62,21.61,551.07,2388.23,9044.71,1.3,47.85,520.49,2388.22,8128.25,8.4697,0.03,396,2388,100,38.44,23.1927,0
61,172,-0.0006,-0.0003,100,518.67,643.26,1602.37,1416.4,14.62,21.61,552.33,2388.23,9041.21,1.3,47.89,520.44,2388.24,8119.73,8.4881,0.03,395,2388,100,38.62,23.1052,0
61,173,-0.0008,0.0004,100,518.67,643.77,1597.09,1423.02,14.62,21.61,551.95,2388.25,9046.24,1.3,48.02,520.46,2388.22,8120.92,8.4641,0.03,395,2388,100,38.5,23.1417,0
61,174,-0.0004,0.0001,100,518.67,643.32,1603.31,1422.98,14.62,21.61,551.88,2388.25,9041.33,1.3,48.07,520.29,2388.28,8121.83,8.4862,0.03,396,2388,100,38.54,23.0664,0
61,175,0.0002,-0.0001,100,518.67,643.19,1597.03,1424.3,14.62,21.61,551.69,2388.28,9047.52,1.3,48,520.11,2388.25,8113.57,8.4936,0.03,396,2388,100,38.5,23.1427,0
61,176,0,-0.0003,100,518.67,643.43,1596.56,1431.19,14.62,21.61,551.45,2388.27,9042.44,1.3,48.16,519.8,2388.28,8116.74,8.5378,0.03,396,2388,100,38.52,23.1043,0
61,177,-0.0075,-0.0004,100,518.67,643.12,1599.93,1419.31,14.62,21.61,551.77,2388.25,9047.94,1.3,47.94,519.55,2388.24,8117.73,8.5089,0.03,394,2388,100,38.64,23.2137,0
61,178,-0.0066,0.0001,100,518.67,643.61,1595.91,1420.18,14.62,21.61,551.92,2388.27,9036.28,1.3,47.95,519.76,2388.3,8115.33,8.461,0.03,396,2388,100,38.58,23.1987,0
61,179,-0.0006,0.0003,100,518.67,643.28,1598.9,1428.14,14.62,21.61,550.75,2388.28,9041.05,1.3,48.19,519.7,2388.26,8113.12,8.4991,0.03,395,2388,100,38.66,23.0977,0
61,180,-0.0009,-0.0004,100,518.67,643.52,1599.75,1421.91,14.62,21.61,550.73,2388.27,9043.28,1.3,48.02,519.33,2388.36,8113.01,8.5139,0.03,394,2388,100,38.45,23.004,0
61,181,0.001,-0.0005,100,518.67,643.78,1604.19,1420.72,14.62,21.61,552.09,2388.3,9044.23,1.3,48.1,519.44,2388.23,8113.37,8.5026,0.03,395,2388,100,38.46,23.1098,0
61,182,0.0018,0.0003,100,518.67,644.06,1606.3,1430.19,14.62,21.61,551.3,2388.3,9038.76,1.3,48.19,519.72,2388.33,8116.31,8.5286,0.03,396,2388,100,38.6,22.9853,0
61,183,0.0014,0,100,518.67,643.48,1609.91,1423.4,14.62,21.61,551.48,2388.28,9034.33,1.3,48.21,519.65,2388.31,8113.64,8.5365,0.03,395,2388,100,38.55,23.1324,0
61,184,0.0009,-0.0005,100,518.67,643.93,1596.35,1425.73,14.62,21.61,551.31,2388.26,9038.33,1.3,48.25,519.62,2388.32,8111.09,8.5217,0.03,396,2388,100,38.53,23.1414,0
61,185,-0.0049,0,100,518.67,643.39,1604.83,1426,14.62,21.61,551.12,2388.26,9038.93,1.3,48.23,519.82,2388.27,8109.39,8.519,0.03,397,2388,100,38.34,22.984,0
62,1,-0.0019,-0.0002,100,518.67,642.77,1588.2,1413.2,14.62,21.61,553.04,2388.07,9060.26,1.3,47.55,521.52,2388.1,8140.43,8.4479,0.03,392,2388,100,38.94,23.2366,1
62,2,-0.0037,0.0001,100,518.67,642.53,1580.22,1412.82,14.62,21.61,553.68,2388.08,9058.77,1.3,47.5,520.92,2388.1,8139.12,8.451,0.03,394,2388,100,38.86,23.3081,1
62,3,-0.0004,0.0004,100,518.67,642.52,1589.38,1408.06,14.62,21.61,553.07,2388.08,9055.76,1.3,47.68,521.57,2388.09,8137.36,8.4472,0.03,394,2388,100,38.88,23.2851,1
62,4,0.0037,0.0002,100,518.67,642.55,1592.7,1414.49,14.62,21.61,553.18,2388.13,9054.51,1.3,47.39,521.35,2388.1,8135.16,8.4726,0.03,394,2388,100,38.83,23.3822,1
62,5,-0.0007,0.0002,100,518.67,642.48,1594.58,1406.66,14.62,21.61,553.2,2388.09,9057.34,1.3,47.46,521.81,2388.12,8135.8,8.4468,0.03,394,2388,100,38.7,23.3021,1
62,6,-0.0017,-0.0003,100,518.67,642.55,1588.81,1411.51,14.62,21.61,553.5,2388.13,9053.97,1.3,47.55,521.85,2388.13,8133.35,8.4738,0.03,393,2388,100,38.84,23.2778,1
62,7,-0.0001,-0.0003,100,518.67,642.44,1590.91,1410.77,14.62,21.61,553.27,2388.13,9049.31,1.3,47.56,521.58,2388.08,8137.8,8.4606,0.03,394,2388,100,38.83,23.3421,1
62,8,0.0031,0.0005,100,518.67,642.47,1594.19,1408.83,14.62,21.61,553.54,2388.11,9051.55,1.3,47.45,520.61,2388.09,8136.48,8.4607,0.03,393,2388,100,39.01,23.204,1
62,9,-0.0019,0.0002,100,518.67,642.61,1590.49,1407.77,14.62,21.61,553.9,2388.06,9059.34,1.3,47.52,521.92,2388.14,8137.48,8.4343,0.03,394,2388,100,38.8,23.3007,1
62,10,-0.0026,0.0002,100,518.67,642,1594.78,1406.07,14.62,21.61,553.38,2388.1,9056.02,1.3,47.83,520.74,2388.12,8138.6,8.4353,0.03,393,2388,100,38.72,23.3199,1
62,11,0.0035,0.0001,100,518.67,643,1588.03,1411.29,14.62,21.61,553.09,2388.13,9053.53,1.3,47.74,521.05,2388.1,8134.02,8.4644,0.03,393,2388,100,38.71,23.3129,1
62,12,0.0004,0.0004,100,518.67,642.5,1587.15,1411.1,14.62,21.61,553.51,2388.09,9060.59,1.3,47.53,521.08,2388.16,8138.42,8.4513,0.03,392,2388,100,38.88,23.1887,1
62,13,0.0016,0.0004,100,518.67,642.91,1585.28,1412.85,14.62,21.61,553.58,2388.17,9067.54,1.3,47.8,521.17,2388.14,8136.13,8.4616,0.03,392,2388,100,38.73,23.2376,1
62,14,0.0037,-0.0003,100,518.67,642.75,1595.56,1406.94,14.62,21.61,552.91,2388.06,9055.2,1.3,47.6,521.84,2388.11,8137.32,8.4511,0.03,392,2388,100,38.69,23.3035,1
62,15,0.0002,0.0002,100,518.67,642.66,1591.3,1406.98,14.62,21.61,553.61,2388.15,9054.87,1.3,47.63,521.17,2388.09,8133.7,8.4489,0.03,393,2388,100,38.79,23.2675,1
62,16,-0.0008,0.0004,100,518.67,642.49,1590.6,1415.43,14.62,21.61,553.46,2388.1,9055.03,1.3,47.61,521.4,2388.11,8132.83,8.4956,0.03,392,2388,100,38.81,23.2082,1
62,17,0.0022,-0.0002,100,518.67,642.79,1594.19,1398.21,14.62,21.61,553.15,2388.12,9059.33,1.3,47.46,521.73,2388.2,8138.53,8.4168,0.03,391,2388,100,38.88,23.3373,1
62,18,0.0019,0.0001,100,518.67,643.01,1591.88,1406.25,14.62,21.61,552.93,2388.11,9057.93,1.3,47.7,521.42,2388.06,8141.7,8.4038,0.03,394,2388,100,38.71,23.3272,1
62,19,-0.0009,0.0002,100,518.67,642.36,1582.75,1407.26,14.62,21.61,553.63,2388.17,9053.46,1.3,47.74,521.14,2388.08,8137.02,8.4299,0.03,393,2388,100,38.86,23.2892,1
62,20,0.0018,0.0004,100,518.67,642.91,1585.24,1414.27,14.62,21.61,553.65,2388.08,9060.28,1.3,47.63,521.21,2388.13,8133.29,8.4684,0.03,394,2388,100,38.81,23.1553,1
62,21,0.0015,-0.0003,100,518.67,642.53,1590.73,1409.23,14.62,21.61,553.39,2388.17,9070.01,1.3,47.55,521.33,2388.13,8136.16,8.4538,0.03,393,2388,100,38.74,23.1925,1
62,22,-0.0018,0.0003,100,518.67,642.21,1591.23,1407.09,14.62,21.61,552.39,2388.08,9055.42,1.3,47.57,521.41,2388.16,8138.1,8.4825,0.03,392,2388,100,38.8,23.3909,1
62,23,-0.002,-0.0002,100,518.67,642.35,1593.99,1404.89,14.62,21.61,553.13,2388.13,9058.76,1.3,47.53,521,2388.1,8134.11,8.4256,0.03,392,2388,100,38.81,23.3098,1
62,24,0.0039,-0.0004,100,518.67,643.05,1589.14,1408.05,14.62,21.61,553.06,2388.1,9061.7,1.3,47.61,521.33,2388.09,8137.2,8.479,0.03,393,2388,100,38.86,23.3371,1
62,25,0.0012,0,100,518.67,642.63,1592.98,1406.74,14.62,21.61,552.47,2388.08,9050.07,1.3,47.62,521.26,2388.09,8137.39,8.4096,0.03,394,2388,100,39.02,23.2612,1
62,26,-0.0005,0.0005,100,518.67,643.04,1593.21,1408.69,14.62,21.61,552.64,2388.11,9056.43,1.3,47.5,521.39,2388.07,8139.42,8.4435,0.03,393,2388,100,38.92,23.2603,1
62,27,0.0033,0.0001,100,518.67,643.02,1594.89,1414.84,14.62,21.61,553.17,2388.13,9056.94,1.3,47.43,521.04,2388.15,8132.02,8.4319,0.03,393,2388,100,38.83,23.2148,1
62,28,-0.0001,0.0003,100,518.67,642.37,1587.16,1409.02,14.62,21.61,552.98,2388.12,9053.39,1.3,47.4,521.34,2388.13,8135.56,8.4379,0.03,393,2388,100,38.85,23.2734,1
62,29,0.0026,0.0001,100,518.67,642.78,1595.36,1410.11,14.62,21.61,553.33,2388.19,9060.39,1.3,47.6,521.77,2388.15,8139.18,8.4882,0.03,393,2388,100,38.77,23.263,1
62,30,-0.001,0.0005,100,518.67,642.5,1591.94,1412.14,14.62,21.61,552.99,2388.12,9060.53,1.3,47.65,521.75,2388.13,8136.55,8.4135,0.03,393,2388,100,38.67,23.3297,1
62,31,0.0031,0,100,518.67,643.11,1598.06,1410.57,14.62,21.61,552.63,2388.1,9060.52,1.3,47.59,521.22,2388.06,8134.15,8.4183,0.03,393,2388,100,38.76,23.1726,1
62,32,-0.0023,-0.0002,100,518.67,642.68,1591.31,1411.31,14.62,21.61,553.47,2388.15,9057.44,1.3,47.5,521.2,2388.11,8137.75,8.4488,0.03,392,2388,100,38.99,23.3329,1
62,33,-0.0033,0.0004,100,518.67,642.24,1590.59,1411.03,14.62,21.61,553.95,2388.14,9050.12,1.3,47.62,521.38,2388.05,8140.6,8.4512,0.03,393,2388,100,38.84,23.2909,1
62,34,-0.0005,-0.0004,100,518.67,642.25,1590.12,1416.58,14.62,21.61,553.16,2388.15,9056.04,1.3,47.49,521.41,2388.16,8134.03,8.4759,0.03,393,2388,100,38.94,23.2215,1
62,35,0.0035,-0.0002,100,518.67,642.88,1591.24,1409.62,14.62,21.61,553.99,2388.08,9052.1,1.3,47.62,520.87,2388.12,8133.94,8.4333,0.03,393,2388,100,38.8,23.2969,1
62,36,0.0029,0.0004,100,518.67,642.47,1584.89,1409.3,14.62,21.61,552.42,2388.05,9056.56,1.3,47.45,521.54,2388.11,8139.77,8.422,0.03,392,2388,100,38.83,23.3676,1
62,37,0.0017,0.0004,100,518.67,642.2,1592.17,1411.42,14.62,21.61,552.75,2388.15,9056.32,1.3,47.69,521.3,2388.1,8139.22,8.4486,0.03,393,2388,100,38.67,23.2645,1
62,38,-0.0027,0.0002,100,518.67,642.24,1590.42,1413.17,14.62,21.61,553.03,2388.11,9058.6,1.3,47.83,520.72,2388.12,8138.51,8.4496,0.03,392,2388,100,38.98,23.3147,1
62,39,-0.0028,0.0003,100,518.67,642.79,1594.87,1414.58,14.62,21.61,553.8,2388.12,9060.09,1.3,47.78,521.03,2388.11,8141.65,8.4785,0.03,394,2388,100,38.88,23.2311,1
62,40,-0.0014,0.0006,100,518.67,643.09,1590.73,1404.55,14.62,21.61,553.29,2388.12,9058.08,1.3,47.73,521.36,2388.12,8131.41,8.4408,0.03,394,2388,100,38.9,23.3245,1
62,41,0.0025,-0.0002,100,518.67,642.24,1596.1,1406.87,14.62,21.61,553.31,2388.1,9059.22,1.3,47.76,521.34,2388.12,8139.53,8.4444,0.03,393,2388,100,38.88,23.3163,1
62,42,-0.0029,-0.0001,100,518.67,642.51,1596.25,1407.3,14.62,21.61,553.49,2388.13,9056.64,1.3,47.59,521.52,2388.13,8136.73,8.442,0.03,395,2388,100,38.83,23.3433,1
62,43,-0.0039,-0.0001,100,518.67,643.39,1584.8,1409.41,14.62,21.61,552.97,2388.13,9057.27,1.3,47.53,521.22,2388.15,8135.26,8.4477,0.03,394,2388,100,38.8,23.2545,1
62,44,0.0044,-0.0001,100,518.67,642.64,1593.48,1409.52,14.62,21.61,554.17,2388.13,9055.18,1.3,47.63,521.57,2388.15,8136.9,8.4407,0.03,394,2388,100,38.83,23.2683,1
62,45,-0.0015,0,100,518.67,642.69,1586.3,1409.73,14.62,21.61,553.62,2388.12,9050.9,1.3,47.47,521.52,2388.06,8131.78,8.4485,0.03,394,2388,100,38.8,23.3059,1
62,46,-0.0023,0.0004,100,518.67,643.05,1596.44,1410.74,14.62,21.61,553.58,2388.11,9061.54,1.3,47.55,520.98,2388.11,8137.63,8.468,0.03,394,2388,100,38.74,23.2349,1
62,47,-0.0005,0.0002,100,518.67,642.51,1595.96,1413.37,14.62,21.61,553.01,2388.1,9059.6,1.3,47.62,521.19,2388.06,8137.72,8.4528,0.03,393,2388,100,38.83,23.291,1
62,48,0.0014,0.0003,100,518.67,642.34,1593,1410.81,14.62,21.61,554.08,2388.1,9057.6,1.3,47.44,520.99,2388.09,8136.21,8.463,0.03,393,2388,100,38.74,23.2814,1
62,49,-0.0016,-0.0003,100,518.67,643.12,1582.68,1416.11,14.62,21.61,552.94,2388.1,9060.98,1.3,47.53,521.22,2388.11,8136.29,8.424,0.03,394,2388,100,38.85,23.3831,1
62,50,-0.0034,0.0002,100,518.67,642.4,1580.85,1414.34,14.62,21.61,553.18,2388.1,9049.71,1.3,47.55,521.41,2388.09,8140.28,8.4255,0.03,393,2388,100,38.78,23.3653,1
62,51,0.0019,-0.0004,100,518.67,642.5,1586.58,1412.15,14.62,21.61,553.54,2388.1,9053.41,1.3,47.55,521.33,2388.17,8138.74,8.4696,0.03,394,2388,100,38.62,23.298,1
62,52,-0.002,0.0002,100,518.67,642.83,1584.12,1408.3,14.62,21.61,553.08,2388.13,9058.36,1.3,47.67,521.12,2388.14,8134.77,8.4263,0.03,394,2388,100,38.84,23.3222,1
62,53,-0.0043,0.0001,100,518.67,642.67,1592.03,1400.45,14.62,21.61,553.63,2388.11,9051.45,1.3,47.78,521.63,2388.17,8133.82,8.4582,0.03,394,2388,100,38.83,23.205,1
62,54,0.0013,0.0001,100,518.67,642.91,1590.54,1402.89,14.62,21.61,553.11,2388.05,9066.16,1.3,47.63,521.17,2388.16,8136.77,8.421,0.03,393,2388,100,38.78,23.2184,1
62,55,-0.0031,0.0001,100,518.67,643.17,1597.46,1411.69,14.62,21.61,552.85,2388.14,9053.27,1.3,47.54,520.97,2388.13,8135.27,8.4886,0.03,394,2388,100,38.7,23.1645,1
62,56,0.0006,-0.0001,100,518.67,642.62,1597.66,1413.29,14.62,21.61,553.01,2388.07,9052.82,1.3,47.6,521.32,2388.09,8137.08,8.4613,0.03,395,2388,100,38.74,23.2325,1
62,57,-0.0023,-0.0004,100,518.67,642.59,1592.83,1411.37,14.62,21.61,552.52,2388.05,9055.15,1.3,47.61,521,2388.13,8133.35,8.449,0.03,394,2388,100,38.92,23.3139,1
62,58,0.0017,0.0001,100,518.67,643.42,1591.58,1414.19,14.62,21.61,553.43,2388.15,9063.38,1.3,47.63,521.24,2388.09,8138.87,8.4351,0.03,395,2388,100,38.74,23.348,1
62,59,-0.0051,-0.0001,100,518.67,642.67,1590.46,1414.86,14.62,21.61,553,2388.12,9059.45,1.3,47.69,521.22,2388.11,8131.14,8.4566,0.03,395,2388,100,38.83,23.2699,1
62,60,0.0006,0.0006,100,518.67,642.48,1590.01,1400.12,14.62,21.61,552.69,2388.13,9058.95,1.3,47.6,521.44,2388.13,8136.98,8.4901,0.03,392,2388,100,38.78,23.2481,1
62,61,-0.0008,0.0002,100,518.67,642.64,1599.65,1411.67,14.62,21.61,553.28,2388.15,9064.75,1.3,47.68,521.01,2388.12,8134.48,8.4438,0.03,394,2388,100,38.83,23.2186,1
62,62,0.0012,-0.0001,100,518.67,641.87,1592.34,1407.17,14.62,21.61,552.88,2388.05,9052.72,1.3,47.67,520.87,2388.13,8132.97,8.4641,0.03,393,2388,100,38.84,23.2188,1
62,63,0.0064,-0.0003,100,518.67,642.95,1595.39,1406.49,14.62,21.61,553.11,2388.15,9051.74,1.3,47.77,520.94,2388.14,8137.69,8.4213,0.03,395,2388,100,38.88,23.1989,1
62,64,-0.0003,0.0004,100,518.67,642.85,1589.33,1408.97,14.62,21.61,553.73,2388.13,9060.32,1.3,47.61,521,2388.1,8129.88,8.4675,0.03,395,2388,100,38.55,23.1978,1
62,65,0.0009,0.0005,100,518.67,642.76,1586.38,1409.1,14.62,21.61,553.12,2388.07,9060,1.3,47.62,521.21,2388.16,8136.1,8.4293,0.03,393,2388,100,38.73,23.2452,1
62,66,0.0018,-0.0003,100,518.67,642.88,1590.08,1411.81,14.62,21.61,553.46,2388.14,9049.81,1.3,47.67,521.14,2388.16,8133.82,8.4345,0.03,395,2388,100,38.83,23.3,1
62,67,0.0023,0.0002,100,518.67,643.3,1589.33,1414.17,14.62,21.61,553.59,2388.13,9056.55,1.3,47.75,521.67,2388.11,8134.34,8.4754,0.03,393,2388,100,38.97,23.292,1
62,68,0.0009,0.0005,100,518.67,642.67,1586.54,1409.61,14.62,21.61,553.43,2388.1,9057.22,1.3,47.52,521.12,2388.09,8133.04,8.4254,0.03,393,2388,100,38.88,23.1945,1
62,69,-0.0038,0.0004,100,518.67,642.97,1600.87,1410.2,14.62,21.61,553.3,2388.09,9060.4,1.3,47.61,520.79,2388.14,8133.03,8.4403,0.03,393,2388,100,38.75,23.3407,1
62,70,0.0027,-0.0001,100,518.67,642.73,1599.06,1404.95,14.62,21.61,553.53,2388.17,9058.52,1.3,47.56,520.91,2388.15,8133.12,8.4668,0.03,392,2388,100,38.76,23.3064,1
62,71,0.0007,-0.0003,100,518.67,643.33,1588.17,1406.7,14.62,21.61,553.55,2388.09,9059.1,1.3,47.52,520.92,2388.11,8132.86,8.4382,0.03,393,2388,100,38.94,23.3558,1
62,72,-0.0007,0.0006,100,518.67,643.05,1592.31,1416.16,14.62,21.61,552.58,2388.17,9055.27,1.3,47.67,521.2,2388.16,8129.17,8.4809,0.03,393,2388,100,38.62,23.2661,1
62,73,0.0027,0.0004,100,518.67,642.06,1590.58,1412.89,14.62,21.61,552.58,2388.1,9054.89,1.3,47.72,521.11,2388.12,8137.56,8.4307,0.03,394,2388,100,38.74,23.3154,1
62,74,0.0044,0.0002,100,518.67,642.77,1591.98,1414.85,14.62,21.61,553.09,2388.08,9060.16,1.3,47.58,521.05,2388.16,8143.48,8.483,0.03,394,2388,100,38.71,23.3155,1
62,75,0.0032,0.0003,100,518.67,642.95,1589.64,1413.87,14.62,21.61,552.5,2388.16,9056.66,1.3,47.64,521.58,2388.14,8134.32,8.4544,0.03,394,2388,100,38.65,23.3848,1
62,76,-0.0011,0.0004,100,518.67,643.06,1593.76,1412.05,14.62,21.61,552.44,2388.21,9057.2,1.3,47.61,521.18,2388.13,8133.03,8.4648,0.03,394,2388,100,38.92,23.2772,1
62,77,0.0015,-0.0001,100,518.67,642.88,1589.94,1416.65,14.62,21.61,553.35,2388.16,9054.12,1.3,47.56,521.86,2388.11,8135.26,8.4294,0.03,393,2388,100,38.73,23.2382,1
62,78,0.0022,-0.0001,100,518.67,643.39,1587.9,1409.14,14.62,21.61,552.79,2388.15,9057.91,1.3,47.6,521.44,2388.08,8137.56,8.4233,0.03,394,2388,100,38.84,23.3637,1
62,79,-0.0002,-0.0001,100,518.67,642.51,1587.18,1411.4,14.62,21.61,552.17,2388.13,9047.97,1.3,47.81,521.48,2388.18,8140.06,8.4046,0.03,394,2388,100,38.72,23.3528,1
62,80,0.0022,-0.0001,100,518.67,642.85,1591.43,1418.28,14.62,21.61,553.45,2388.14,9058.31,1.3,47.69,521.12,2388.16,8135.16,8.4469,0.03,393,2388,100,38.9,23.2274,1
62,81,-0.0006,0.0004,100,518.67,642.63,1594.07,1413.66,14.62,21.61,552.72,2388.1,9049.85,1.3,47.64,521.38,2388.14,8141.27,8.4431,0.03,393,2388,100,38.73,23.2581,1
62,82,-0.0032,0.0004,100,518.67,642.62,1598.45,1413.04,14.62,21.61,553.37,2388.16,9056.91,1.3,47.62,520.89,2388.13,8131.66,8.4292,0.03,392,2388,100,38.88,23.2267,1
62,83,0.0001,-0.0003,100,518.67,642.22,1591.26,1413.15,14.62,21.61,553.92,2388.11,9058.68,1.3,47.57,521.14,2388.13,8133.06,8.4564,0.03,393,2388,100,38.69,23.246,1
62,84,0.0012,0.0005,100,518.67,642.92,1594.76,1410.54,14.62,21.61,553.96,2388.13,9053.85,1.3,47.49,521.22,2388.13,8135,8.4201,0.03,394,2388,100,38.7,23.1463,1
62,85,-0.0045,-0.0002,100,518.67,642.79,1599.03,1413.38,14.62,21.61,553.77,2388.11,9054.5,1.3,47.62,521.38,2388.15,8136.47,8.4926,0.03,394,2388,100,38.86,23.34,1
62,86,0.0034,-0.0004,100,518.67,643.22,1589.18,1407.39,14.62,21.61,553.34,2388.17,9052.09,1.3,47.56,520.78,2388.07,8139.22,8.4522,0.03,393,2388,100,38.55,23.1726,1
